time, lat [deg], lng [deg], alt [m]
2015-04-16 08:33:43,39.817833,-76.675333,10208.361600
2015-04-16 08:33:48,39.828167,-76.634000,9290.304000
2015-04-16 08:34:56,39.817833,-76.675333,10208.361600
2015-04-16 08:33:48,39.838333,-76.584667,8128.406400
2015-04-16 08:36:28,39.843667,-76.560833,7577.328000
2015-04-16 08:37:14,39.846167,-76.548833,7301.484000
2015-04-16 08:37:38,39.838333,-76.584667,8128.406400
2015-04-16 08:36:28,39.848167,-76.541167,7118.299200
2015-04-16 08:37:54,39.852167,-76.527000,6776.313600
2015-04-16 08:38:24,39.854833,-76.517667,6555.333600
2015-04-16 08:38:44,39.852167,-76.527000,6776.313600
2015-04-16 08:38:24,39.866500,-76.432667,4579.620000
2015-04-16 08:41:50,39.866833,-76.413500,4109.618400
2015-04-16 08:42:36,39.866500,-76.432667,4579.620000
2015-04-16 08:41:50,39.866500,-76.394667,3655.771200
2015-04-16 08:43:22,39.865833,-76.385333,3430.524000
2015-04-16 08:43:45,39.865167,-76.375833,3205.581600
2015-04-16 08:44:08,39.860833,-76.351333,2549.652000
2015-04-16 08:45:18,39.860167,-76.349500,2487.777600
2015-04-16 08:45:25,39.857667,-76.344167,2278.684800
2015-04-16 08:45:50,39.853833,-76.336500,1989.734400
2015-04-16 08:46:28,39.851333,-76.331667,1809.597600
2015-04-15 08:46:50,39.849000,-76.328000,1640.738400
2015-04-15 08:47:14,39.846500,-76.324833,1461.820800
2015-04-15 08:47:36,39.840167,-76.315833,994.867200
2015-04-15 08:48:46,39.839833,-76.315667,986.637600
2015-04-15 08:48:46,39.307167,-76.747833,124.968000
